Date;Open;High;Low;Close;Adj Close;Volume
04/01/2018;5360.009766;5430.720215;5360.009766;5413.689941;5413.689941;92583500
05/01/2018;5424.160156;5470.750000;5422.779785;5470.750000;5470.750000;76275800
08/01/2018;5483.470215;5499.149902;5478.919922;5487.419922;5487.419922;72318000
09/01/2018;5491.910156;5525.669922;5491.910156;5523.939941;5523.939941;78844900
10/01/2018;5518.319824;5529.299805;5487.560059;5504.680176;5504.680176;96478300
11/01/2018;5514.089844;5516.589844;5478.970215;5488.549805;5488.549805;83544400
12/01/2018;5502.629883;5520.180176;5486.089844;5517.060059;5517.060059;80659900
15/01/2018;5515.549805;5525.009766;5501.279785;5509.689941;5509.689941;56215000
16/01/2018;5513.700195;5535.950195;5500.220215;5513.819824;5513.819824;69422000
17/01/2018;5496.259766;5518.390137;5485.020020;5493.990234;5493.990234;72741600
18/01/2018;5511.299805;5515.160156;5474.109863;5494.830078;5494.830078;82084500
19/01/2018;5493.990234;5528.890137;5490.319824;5526.509766;5526.509766;78466200
22/01/2018;5520.209961;5543.060059;5512.270020;5541.990234;5541.990234;77421200
23/01/2018;5563.560059;5567.029785;5521.830078;5535.259766;5535.259766;85807600
24/01/2018;5532.850098;5538.580078;5495.160156;5495.160156;5495.160156;85219400
25/01/2018;5493.810059;5525.759766;5456.049805;5481.209961;5481.209961;84803300
26/01/2018;5496.830078;5539.770020;5493.660156;5529.149902;5529.149902;65388300
29/01/2018;5534.140137;5537.529785;5517.669922;5521.589844;5521.589844;60112400
30/01/2018;5493.930176;5518.939941;5464.850098;5473.779785;5473.779785;80083100
31/01/2018;5483.509766;5496.779785;5471.180176;5481.930176;5481.930176;83562500
01/02/2018;5510.589844;5529.399902;5432.589844;5454.549805;5454.549805;87026200
02/02/2018;5433.839844;5437.259766;5364.979980;5364.979980;5364.979980;99312300
05/02/2018;5322.939941;5332.770020;5283.270020;5285.830078;5285.830078;96711900
06/02/2018;5104.279785;5226.129883;5101.149902;5161.810059;5161.810059;175358700
07/02/2018;5208.109863;5267.879883;5169.399902;5255.899902;5255.899902;117755000
08/02/2018;5229.779785;5248.439941;5129.520020;5151.680176;5151.680176;123977500
09/02/2018;5133.459961;5155.870117;5051.209961;5079.209961;5079.209961;143039900
12/02/2018;5130.399902;5165.750000;5113.819824;5140.060059;5140.060059;93467100
13/02/2018;5136.089844;5155.220215;5109.240234;5109.240234;5109.240234;78507900
14/02/2018;5137.569824;5188.140137;5081.620117;5165.259766;5165.259766;109723700
15/02/2018;5211.709961;5255.080078;5204.439941;5222.520020;5222.520020;97295500
16/02/2018;5249.419922;5291.479980;5245.799805;5281.580078;5281.580078;101183700
19/02/2018;5295.330078;5297.370117;5249.890137;5256.180176;5256.180176;51447900
20/02/2018;5257.430176;5291.810059;5249.850098;5289.859863;5289.859863;75702000
21/02/2018;5278.479980;5303.810059;5255.770020;5302.169922;5302.169922;72945400
22/02/2018;5272.430176;5321.189941;5253.200195;5309.229980;5309.229980;87528200
23/02/2018;5312.299805;5322.350098;5292.700195;5317.370117;5317.370117;68488500
26/02/2018;5343.569824;5357.359863;5329.509766;5344.259766;5344.259766;67882600
27/02/2018;5358.569824;5363.520020;5329.790039;5343.930176;5343.930176;76239100
28/02/2018;5321.500000;5357.060059;5312.620117;5320.490234;5320.490234;84387800
01/03/2018;5304.810059;5315.770020;5242.870117;5262.560059;5262.560059;112757700
02/03/2018;5223.140137;5226.109863;5121.240234;5136.580078;5136.580078;117629800
05/03/2018;5116.390137;5176.520020;5115.939941;5167.229980;5167.229980;120940100
06/03/2018;5203.109863;5216.600098;5170.140137;5170.229980;5170.229980;90489200
07/03/2018;5151.689941;5203.060059;5134.509766;5187.830078;5187.830078;93450600
08/03/2018;5189.140137;5264.359863;5186.279785;5254.100098;5254.100098;92799400
09/03/2018;5243.089844;5293.080078;5241.509766;5274.399902;5274.399902;75500400
12/03/2018;5298.220215;5302.419922;5258.109863;5276.709961;5276.709961;64074300
13/03/2018;5284.839844;5311.660156;5225.270020;5242.790039;5242.790039;87014000
14/03/2018;5237.750000;5272.720215;5224.310059;5233.359863;5233.359863;73618000
15/03/2018;5252.220215;5274.939941;5235.939941;5267.259766;5267.259766;82441300
16/03/2018;5259.359863;5299.229980;5258.509766;5282.750000;5282.750000;150258600
19/03/2018;5263.390137;5265.439941;5210.069824;5222.839844;5222.839844;76919000
20/03/2018;5232.120117;5255.100098;5208.509766;5252.430176;5252.430176;66443200
21/03/2018;5252.779785;5257.240234;5220.259766;5239.740234;5239.740234;69220400
22/03/2018;5205.169922;5231.169922;5119.290039;5167.209961;5167.209961;104323700
23/03/2018;5115.819824;5128.709961;5059.669922;5095.220215;5095.220215;102365000
26/03/2018;5106.339844;5126.990234;5043.270020;5066.279785;5066.279785;83600900
27/03/2018;5141.399902;5149.049805;5100.209961;5115.740234;5115.740234;84280000
28/03/2018;5073.419922;5130.439941;5038.120117;5130.439941;5130.439941;102195900
29/03/2018;5152.029785;5194.979980;5134.750000;5167.299805;5167.299805;92382200
03/04/2018;5144.629883;5171.620117;5118.689941;5152.120117;5152.120117;81857300
04/04/2018;5155.470215;5163.629883;5094.689941;5141.799805;5141.799805;91113200
05/04/2018;5216.680176;5280.609863;5213.629883;5276.669922;5276.669922;94689000
06/04/2018;5256.250000;5282.720215;5243.020020;5258.240234;5258.240234;68854400
09/04/2018;5271.000000;5289.720215;5247.569824;5263.390137;5263.390137;60670000
10/04/2018;5299.580078;5312.879883;5281.580078;5307.560059;5307.560059;78090500
11/04/2018;5301.439941;5303.319824;5264.270020;5277.939941;5277.939941;68231500
12/04/2018;5280.660156;5309.970215;5266.359863;5309.220215;5309.220215;82203700
13/04/2018;5318.129883;5339.049805;5303.379883;5315.020020;5315.020020;68375700
16/04/2018;5322.410156;5322.410156;5298.939941;5312.959961;5312.959961;60319200
17/04/2018;5325.629883;5370.229980;5317.120117;5353.540039;5353.540039;81726700
18/04/2018;5360.450195;5381.740234;5359.629883;5380.169922;5380.169922;82529900
19/04/2018;5389.819824;5397.839844;5377.109863;5391.640137;5391.640137;74094100
20/04/2018;5395.129883;5425.790039;5381.109863;5412.830078;5412.830078;87342700
23/04/2018;5404.720215;5440.839844;5392.580078;5438.549805;5438.549805;65848500
24/04/2018;5428.180176;5446.700195;5414.399902;5444.160156;5444.160156;90205000
25/04/2018;5414.149902;5442.319824;5388.669922;5413.299805;5413.299805;78056400
26/04/2018;5416.750000;5460.009766;5407.580078;5453.580078;5453.580078;83179000
27/04/2018;5454.250000;5483.189941;5453.970215;5483.189941;5483.189941;71130200
30/04/2018;5477.439941;5521.439941;5474.479980;5520.500000;5520.500000;73369100
02/05/2018;5511.459961;5538.729980;5509.080078;5529.220215;5529.220215;93979100
03/05/2018;5515.359863;5523.779785;5489.629883;5501.660156;5501.660156;79259400
04/05/2018;5495.709961;5516.049805;5485.990234;5516.049805;5516.049805;85333000
07/05/2018;5511.939941;5532.120117;5503.700195;5531.419922;5531.419922;45591900
08/05/2018;5523.910156;5529.149902;5496.390137;5521.930176;5521.930176;70214400
09/05/2018;5520.649902;5535.240234;5511.580078;5534.629883;5534.629883;72894200
10/05/2018;5532.370117;5547.200195;5522.910156;5545.950195;5545.950195;48972800
11/05/2018;5533.410156;5544.740234;5521.339844;5541.939941;5541.939941;61288900
14/05/2018;5539.049805;5542.209961;5524.439941;5540.680176;5540.680176;59725700
15/05/2018;5529.390137;5563.359863;5527.640137;5553.160156;5553.160156;88419600
16/05/2018;5546.390137;5570.959961;5540.669922;5567.540039;5567.540039;76258900
17/05/2018;5570.390137;5621.919922;5570.040039;5621.919922;5621.919922;80318200
18/05/2018;5610.140137;5643.149902;5603.350098;5614.509766;5614.509766;115184600
21/05/2018;5626.700195;5657.439941;5626.180176;5637.509766;5637.509766;49392900
22/05/2018;5637.939941;5653.089844;5628.930176;5640.100098;5640.100098;82627400
23/05/2018;5626.020020;5626.020020;5544.410156;5565.850098;5565.850098;100736000
24/05/2018;5576.649902;5598.649902;5523.220215;5548.450195;5548.450195;85231200
25/05/2018;5570.729980;5592.160156;5519.779785;5542.549805;5542.549805;87810500
28/05/2018;5565.660156;5577.379883;5492.299805;5508.930176;5508.930176;58701500
29/05/2018;5466.479980;5480.180176;5389.609863;5438.060059;5438.060059;141981600
30/05/2018;5420.149902;5434.240234;5386.149902;5427.350098;5427.350098;116950900
31/05/2018;5440.950195;5453.009766;5381.379883;5398.399902;5398.399902;144487200
01/06/2018;5440.419922;5482.560059;5438.310059;5465.529785;5465.529785;99399200
04/06/2018;5497.740234;5501.479980;5468.919922;5472.910156;5472.910156;79269000
05/06/2018;5464.879883;5512.819824;5460.950195;5460.950195;5460.950195;84084300
06/06/2018;5470.580078;5480.310059;5419.939941;5457.560059;5457.560059;88256900
07/06/2018;5482.609863;5500.319824;5440.660156;5448.359863;5448.359863;80269600
08/06/2018;5419.709961;5458.850098;5405.359863;5450.220215;5450.220215;79611800
11/06/2018;5459.810059;5480.419922;5451.129883;5473.910156;5473.910156;87500400
12/06/2018;5494.830078;5496.470215;5448.700195;5453.370117;5453.370117;78558400
13/06/2018;5457.310059;5474.009766;5447.899902;5452.729980;5452.729980;82724700
14/06/2018;5420.390137;5543.290039;5408.299805;5528.459961;5528.459961;99909400
15/06/2018;5542.819824;5560.620117;5501.879883;5501.879883;5501.879883;189560900
18/06/2018;5487.700195;5491.839844;5418.479980;5450.479980;5450.479980;84643700
19/06/2018;5387.810059;5398.040039;5366.049805;5390.629883;5390.629883;87760800
20/06/2018;5418.200195;5418.200195;5372.040039;5372.310059;5372.310059;83444100
21/06/2018;5386.879883;5396.470215;5302.089844;5316.009766;5316.009766;92471200
22/06/2018;5330.049805;5389.319824;5327.029785;5387.379883;5387.379883;74045400
25/06/2018;5350.959961;5362.330078;5283.859863;5283.859863;5283.859863;61986900
26/06/2018;5308.879883;5315.560059;5281.290039;5281.290039;5281.290039;66678000
27/06/2018;5284.459961;5371.580078;5246.410156;5327.200195;5327.200195;91539300
28/06/2018;5308.439941;5341.089844;5250.220215;5275.640137;5275.640137;91384400
29/06/2018;5335.240234;5357.950195;5318.470215;5323.529785;5323.529785;96281300
02/07/2018;5264.399902;5293.399902;5242.640137;5276.759766;5276.759766;84519600
03/07/2018;5302.359863;5336.200195;5284.129883;5316.770020;5316.770020;79762300
04/07/2018;5313.959961;5333.220215;5307.200195;5320.500000;5320.500000;63961500
05/07/2018;5326.020020;5391.569824;5324.520020;5366.319824;5366.319824;95493300
06/07/2018;5387.180176;5393.459961;5345.459961;5375.770020;5375.770020;72631100
09/07/2018;5403.040039;5418.950195;5384.600098;5398.109863;5398.109863;68001100
10/07/2018;5410.189941;5437.049805;5404.899902;5434.359863;5434.359863;73970700
11/07/2018;5393.410156;5396.700195;5353.930176;5353.930176;5353.930176;87179200
12/07/2018;5369.189941;5406.479980;5349.479980;5405.899902;5405.899902;77442500
13/07/2018;5428.040039;5439.560059;5418.169922;5429.200195;5429.200195;66789800
16/07/2018;5429.430176;5439.660156;5404.520020;5409.430176;5409.430176;56645300
17/07/2018;5405.609863;5426.779785;5383.000000;5422.540039;5422.540039;63232400
18/07/2018;5441.540039;5459.720215;5438.310059;5447.439941;5447.439941;72157000
19/07/2018;5437.709961;5444.189941;5409.770020;5417.069824;5417.069824;73346300
20/07/2018;5409.669922;5424.370117;5342.299805;5398.319824;5398.319824;93503600
23/07/2018;5382.859863;5385.830078;5358.819824;5378.250000;5378.250000;58933900
24/07/2018;5399.189941;5453.049805;5389.770020;5434.189941;5434.189941;96565100
25/07/2018;5445.240234;5452.250000;5413.660156;5426.410156;5426.410156;81395300
26/07/2018;5463.290039;5480.549805;5435.270020;5480.549805;5480.549805;98897800
27/07/2018;5477.529785;5514.399902;5475.770020;5511.759766;5511.759766;104519100
30/07/2018;5490.200195;5507.479980;5482.240234;5491.220215;5491.220215;68998200
31/07/2018;5505.520020;5529.029785;5496.410156;5511.299805;5511.299805;97712800
01/08/2018;5520.330078;5531.580078;5495.790039;5498.370117;5498.370117;81015200
02/08/2018;5477.629883;5483.740234;5445.910156;5460.979980;5460.979980;95127100
03/08/2018;5475.819824;5491.779785;5459.270020;5478.979980;5478.979980;72256600
06/08/2018;5487.279785;5501.540039;5456.509766;5477.180176;5477.180176;61262700
07/08/2018;5490.910156;5539.410156;5490.080078;5521.310059;5521.310059;65874000
08/08/2018;5518.490234;5530.020020;5497.100098;5501.899902;5501.899902;57616100
09/08/2018;5487.919922;5502.419922;5468.640137;5502.250000;5502.250000;55242100
10/08/2018;5455.959961;5466.669922;5391.009766;5414.680176;5414.680176;103117500
13/08/2018;5402.410156;5428.910156;5385.189941;5412.319824;5412.319824;66875100
14/08/2018;5437.430176;5447.930176;5392.390137;5403.410156;5403.410156;68465700
15/08/2018;5414.750000;5417.189941;5287.180176;5305.220215;5305.220215;87832500
16/08/2018;5326.169922;5354.950195;5307.160156;5349.020020;5349.020020;64762100
17/08/2018;5356.490234;5366.560059;5313.990234;5344.930176;5344.930176;64188500
20/08/2018;5362.370117;5397.779785;5356.319824;5379.649902;5379.649902;48284100
21/08/2018;5372.020020;5427.259766;5367.379883;5408.600098;5408.600098;56477500
22/08/2018;5401.430176;5431.520020;5401.430176;5420.609863;5420.609863;71435300
23/08/2018;5422.390137;5436.720215;5415.430176;5419.330078;5419.330078;52041400
24/08/2018;5422.779785;5449.750000;5421.209961;5432.500000;5432.500000;52056700
27/08/2018;5455.399902;5487.450195;5448.490234;5479.100098;5479.100098;43768100
28/08/2018;5489.509766;5506.759766;5477.350098;5484.990234;5484.990234;62817700
29/08/2018;5495.950195;5504.319824;5476.270020;5501.330078;5501.330078;52978800
30/08/2018;5494.020020;5498.770020;5467.120117;5478.060059;5478.060059;64286100
31/08/2018;5470.799805;5471.049805;5403.160156;5406.850098;5406.850098;89131200
03/09/2018;5400.700195;5417.459961;5387.209961;5413.799805;5413.799805;48627400
04/09/2018;5423.669922;5428.220215;5322.770020;5342.700195;5342.700195;79249300
05/09/2018;5322.080078;5324.000000;5259.979980;5260.220215;5260.220215;103548700
06/09/2018;5254.700195;5292.430176;5243.810059;5243.839844;5243.839844;79501100
07/09/2018;5252.979980;5266.629883;5226.310059;5252.220215;5252.220215;83620300
10/09/2018;5250.759766;5291.209961;5241.180176;5269.629883;5269.629883;71394000
11/09/2018;5284.240234;5285.020020;5240.040039;5283.790039;5283.790039;74742700
12/09/2018;5294.580078;5338.629883;5293.620117;5332.129883;5332.129883;75458800
13/09/2018;5327.939941;5366.339844;5325.299805;5328.120117;5328.120117;75754300
14/09/2018;5353.580078;5362.200195;5338.250000;5352.569824;5352.569824;66793100
17/09/2018;5344.549805;5358.180176;5329.970215;5348.870117;5348.870117;66172300
18/09/2018;5348.490234;5389.759766;5339.620117;5363.790039;5363.790039;80228500
19/09/2018;5362.939941;5406.060059;5361.330078;5393.740234;5393.740234;85324800
20/09/2018;5398.200195;5461.109863;5398.200195;5451.589844;5451.589844;108602600
21/09/2018;5463.660156;5499.029785;5463.660156;5494.169922;5494.169922;222510800
24/09/2018;5480.640137;5488.180176;5463.439941;5476.169922;5476.169922;73646100
25/09/2018;5468.910156;5497.149902;5468.779785;5479.100098;5479.100098;74313200
26/09/2018;5482.990234;5512.750000;5471.569824;5512.729980;5512.729980;77971500
27/09/2018;5500.250000;5546.799805;5485.830078;5540.410156;5540.410156;74700600
28/09/2018;5514.549805;5527.240234;5458.209961;5493.490234;5493.490234;112190100
01/10/2018;5494.930176;5519.939941;5491.169922;5506.819824;5506.819824;75188000
02/10/2018;5473.790039;5480.240234;5440.779785;5467.890137;5467.890137;83460200
03/10/2018;5485.020020;5509.080078;5468.470215;5491.399902;5491.399902;65565700
04/10/2018;5471.879883;5477.919922;5404.839844;5410.850098;5410.850098;94188600
05/10/2018;5407.580078;5412.310059;5354.790039;5359.359863;5359.359863;84127700
08/10/2018;5339.490234;5349.310059;5291.740234;5300.250000;5300.250000;69434100
09/10/2018;5304.109863;5328.370117;5260.529785;5318.549805;5318.549805;78857600
10/10/2018;5319.270020;5319.879883;5200.109863;5206.220215;5206.220215;104816300
11/10/2018;5128.220215;5175.359863;5101.899902;5106.370117;5106.370117;141209700
12/10/2018;5160.229980;5164.029785;5095.740234;5095.979980;5095.979980;98283100
15/10/2018;5095.120117;5105.930176;5058.049805;5095.069824;5095.069824;79093900
16/10/2018;5094.439941;5176.799805;5082.410156;5173.049805;5173.049805;88042700
17/10/2018;5187.109863;5205.379883;5117.229980;5144.950195;5144.950195;90604000
18/10/2018;5150.229980;5175.589844;5115.310059;5116.790039;5116.790039;99240000
19/10/2018;5119.640137;5133.589844;5057.450195;5084.660156;5084.660156;130238900
22/10/2018;5130.290039;5135.689941;5052.240234;5053.310059;5053.310059;74610400
23/10/2018;4991.910156;5009.430176;4955.669922;4967.689941;4967.689941;0
